98.78%,1.038GiB / 5GiB,2024-03-08 07:22:05
100.21%,1.039GiB / 5GiB,2024-03-08 07:22:12
99.26%,1.039GiB / 5GiB,2024-03-08 07:22:19
102.22%,1.039GiB / 5GiB,2024-03-08 07:22:26
100.62%,1.04GiB / 5GiB,2024-03-08 07:22:33
99.64%,1.039GiB / 5GiB,2024-03-08 07:22:40
100.76%,1.04GiB / 5GiB,2024-03-08 07:22:47
99.48%,1.04GiB / 5GiB,2024-03-08 07:22:54
99.47%,1.04GiB / 5GiB,2024-03-08 07:23:01
101.23%,1.04GiB / 5GiB,2024-03-08 07:23:08
99.98%,1.041GiB / 5GiB,2024-03-08 07:23:15
101.18%,1.041GiB / 5GiB,2024-03-08 07:23:22
101.03%,1.041GiB / 5GiB,2024-03-08 07:23:29
99.08%,1.041GiB / 5GiB,2024-03-08 07:23:37
99.47%,1.042GiB / 5GiB,2024-03-08 07:23:44
86.46%,916.3MiB / 5GiB,2024-03-08 07:23:51
85.85%,891.1MiB / 5GiB,2024-03-08 07:23:58
87.36%,891.3MiB / 5GiB,2024-03-08 07:24:05
84.74%,891.2MiB / 5GiB,2024-03-08 07:24:12
87.04%,891.4MiB / 5GiB,2024-03-08 07:24:19
85.34%,890.9MiB / 5GiB,2024-03-08 07:24:26
86.62%,891.1MiB / 5GiB,2024-03-08 07:24:33
85.61%,891.4MiB / 5GiB,2024-03-08 07:24:40
85.06%,891.1MiB / 5GiB,2024-03-08 07:24:47
84.88%,891.7MiB / 5GiB,2024-03-08 07:24:54
83.35%,890.9MiB / 5GiB,2024-03-08 07:25:01
87.38%,891.5MiB / 5GiB,2024-03-08 07:25:08
83.24%,891.2MiB / 5GiB,2024-03-08 07:25:15
85.40%,891.5MiB / 5GiB,2024-03-08 07:25:22
82.99%,891.2MiB / 5GiB,2024-03-08 07:25:29
84.37%,891.5MiB / 5GiB,2024-03-08 07:25:36
85.19%,891.2MiB / 5GiB,2024-03-08 07:25:43
85.28%,891.5MiB / 5GiB,2024-03-08 07:25:50
82.10%,892MiB / 5GiB,2024-03-08 07:25:57
79.28%,892MiB / 5GiB,2024-03-08 07:26:04
80.95%,892.2MiB / 5GiB,2024-03-08 07:26:12
79.41%,891.7MiB / 5GiB,2024-03-08 07:26:19
81.26%,891.9MiB / 5GiB,2024-03-08 07:26:26
78.72%,891.7MiB / 5GiB,2024-03-08 07:26:33
80.98%,891.9MiB / 5GiB,2024-03-08 07:26:40
78.10%,892MiB / 5GiB,2024-03-08 07:26:47
81.33%,892.2MiB / 5GiB,2024-03-08 07:26:54
80.95%,891.9MiB / 5GiB,2024-03-08 07:27:01
79.71%,891.7MiB / 5GiB,2024-03-08 07:27:08
0.03%,312.6MiB / 5GiB,2024-03-08 07:27:15
2.53%,289.5MiB / 5GiB,2024-03-08 07:27:22
0.02%,289.5MiB / 5GiB,2024-03-08 07:27:29
0.02%,289.5MiB / 5GiB,2024-03-08 07:27:36
0.04%,289.5MiB / 5GiB,2024-03-08 07:27:44
0.03%,289.5MiB / 5GiB,2024-03-08 07:27:51
0.02%,289.5MiB / 5GiB,2024-03-08 07:27:58
0.02%,289.5MiB / 5GiB,2024-03-08 07:28:05
0.08%,289.5MiB / 5GiB,2024-03-08 07:28:12
0.05%,289.5MiB / 5GiB,2024-03-08 07:28:19
0.02%,289.5MiB / 5GiB,2024-03-08 07:28:26
12.25%,373.6MiB / 5GiB,2024-03-08 07:28:33
98.97%,459.6MiB / 5GiB,2024-03-08 07:28:41
97.52%,527.6MiB / 5GiB,2024-03-08 07:28:48
98.60%,583.4MiB / 5GiB,2024-03-08 07:28:55
96.33%,620.3MiB / 5GiB,2024-03-08 07:29:02
96.62%,860.5MiB / 5GiB,2024-03-08 07:29:09
98.41%,871.2MiB / 5GiB,2024-03-08 07:29:16
102.11%,901.7MiB / 5GiB,2024-03-08 07:29:23
98.61%,924.2MiB / 5GiB,2024-03-08 07:29:30
98.37%,950.6MiB / 5GiB,2024-03-08 07:29:37
98.71%,985.5MiB / 5GiB,2024-03-08 07:29:44
98.79%,986MiB / 5GiB,2024-03-08 07:29:51
100.80%,988.6MiB / 5GiB,2024-03-08 07:29:58
100.93%,990.2MiB / 5GiB,2024-03-08 07:30:05
99.33%,991.9MiB / 5GiB,2024-03-08 07:30:12
100.41%,993.9MiB / 5GiB,2024-03-08 07:30:20
102.45%,995.6MiB / 5GiB,2024-03-08 07:30:27
99.36%,997.2MiB / 5GiB,2024-03-08 07:30:34
101.38%,999MiB / 5GiB,2024-03-08 07:30:41
100.05%,1001MiB / 5GiB,2024-03-08 07:30:48
100.35%,1003MiB / 5GiB,2024-03-08 07:30:55
99.73%,1004MiB / 5GiB,2024-03-08 07:31:02
100.32%,1006MiB / 5GiB,2024-03-08 07:31:09
100.00%,1008MiB / 5GiB,2024-03-08 07:31:16
99.23%,1009MiB / 5GiB,2024-03-08 07:31:23
99.68%,1010MiB / 5GiB,2024-03-08 07:31:30
99.15%,1012MiB / 5GiB,2024-03-08 07:31:37
99.45%,1014MiB / 5GiB,2024-03-08 07:31:44
102.41%,1015MiB / 5GiB,2024-03-08 07:31:51
99.19%,1017MiB / 5GiB,2024-03-08 07:31:58
100.43%,1018MiB / 5GiB,2024-03-08 07:32:05
101.95%,1020MiB / 5GiB,2024-03-08 07:32:12
98.62%,1021MiB / 5GiB,2024-03-08 07:32:20
100.89%,1023MiB / 5GiB,2024-03-08 07:32:27
99.83%,1GiB / 5GiB,2024-03-08 07:32:34
103.02%,1.002GiB / 5GiB,2024-03-08 07:32:41
101.38%,1.004GiB / 5GiB,2024-03-08 07:32:48
99.22%,1.005GiB / 5GiB,2024-03-08 07:32:55
100.59%,1.007GiB / 5GiB,2024-03-08 07:33:02
99.66%,1.008GiB / 5GiB,2024-03-08 07:33:09
99.10%,1.009GiB / 5GiB,2024-03-08 07:33:16
102.30%,1.011GiB / 5GiB,2024-03-08 07:33:23
99.27%,1.012GiB / 5GiB,2024-03-08 07:33:30
99.75%,1.014GiB / 5GiB,2024-03-08 07:33:37
99.33%,1.015GiB / 5GiB,2024-03-08 07:33:44
99.49%,1.016GiB / 5GiB,2024-03-08 07:33:51
101.29%,1.017GiB / 5GiB,2024-03-08 07:33:58
99.46%,1.019GiB / 5GiB,2024-03-08 07:34:05
99.22%,1.02GiB / 5GiB,2024-03-08 07:34:13
101.49%,1.022GiB / 5GiB,2024-03-08 07:34:20
99.15%,1.023GiB / 5GiB,2024-03-08 07:34:27
99.12%,1.024GiB / 5GiB,2024-03-08 07:34:34
101.60%,1.025GiB / 5GiB,2024-03-08 07:34:41
98.89%,1.026GiB / 5GiB,2024-03-08 07:34:48
99.34%,1.028GiB / 5GiB,2024-03-08 07:34:55
100.85%,1.029GiB / 5GiB,2024-03-08 07:35:02
99.58%,1.03GiB / 5GiB,2024-03-08 07:35:09
99.69%,1.032GiB / 5GiB,2024-03-08 07:35:16
101.58%,1.033GiB / 5GiB,2024-03-08 07:35:23
99.35%,977.2MiB / 5GiB,2024-03-08 07:35:30
100.14%,969.2MiB / 5GiB,2024-03-08 07:35:37
99.36%,970.3MiB / 5GiB,2024-03-08 07:35:44
100.37%,971.4MiB / 5GiB,2024-03-08 07:35:51
99.33%,973.1MiB / 5GiB,2024-03-08 07:35:58
99.74%,973.7MiB / 5GiB,2024-03-08 07:36:06
100.92%,975.2MiB / 5GiB,2024-03-08 07:36:13
98.81%,976.4MiB / 5GiB,2024-03-08 07:36:20
99.43%,977.3MiB / 5GiB,2024-03-08 07:36:27
101.16%,978.3MiB / 5GiB,2024-03-08 07:36:34
99.66%,979.5MiB / 5GiB,2024-03-08 07:36:41
100.64%,980.9MiB / 5GiB,2024-03-08 07:36:48
99.37%,981.9MiB / 5GiB,2024-03-08 07:36:55
99.66%,983.2MiB / 5GiB,2024-03-08 07:37:02
101.90%,984.6MiB / 5GiB,2024-03-08 07:37:09
99.17%,985.8MiB / 5GiB,2024-03-08 07:37:16
101.14%,987MiB / 5GiB,2024-03-08 07:37:23
101.99%,988.3MiB / 5GiB,2024-03-08 07:37:30
98.38%,989MiB / 5GiB,2024-03-08 07:37:37
100.25%,990.3MiB / 5GiB,2024-03-08 07:37:44
101.20%,991.6MiB / 5GiB,2024-03-08 07:37:51
99.16%,992.6MiB / 5GiB,2024-03-08 07:37:59
99.79%,965.8MiB / 5GiB,2024-03-08 07:38:06
99.51%,966.8MiB / 5GiB,2024-03-08 07:38:13
98.81%,972.1MiB / 5GiB,2024-03-08 07:38:20
99.09%,975.9MiB / 5GiB,2024-03-08 07:38:27
99.68%,979MiB / 5GiB,2024-03-08 07:38:34
100.62%,982.1MiB / 5GiB,2024-03-08 07:38:41
100.44%,984.9MiB / 5GiB,2024-03-08 07:38:48
98.75%,987.1MiB / 5GiB,2024-03-08 07:38:55
99.78%,989.7MiB / 5GiB,2024-03-08 07:39:02
98.95%,991.8MiB / 5GiB,2024-03-08 07:39:09
101.77%,994MiB / 5GiB,2024-03-08 07:39:16
100.01%,995.8MiB / 5GiB,2024-03-08 07:39:23
99.31%,997.4MiB / 5GiB,2024-03-08 07:39:30
100.56%,999.6MiB / 5GiB,2024-03-08 07:39:37
99.56%,1002MiB / 5GiB,2024-03-08 07:39:44
99.75%,1003MiB / 5GiB,2024-03-08 07:39:51
100.95%,1005MiB / 5GiB,2024-03-08 07:39:59
99.46%,1007MiB / 5GiB,2024-03-08 07:40:06
102.10%,1008MiB / 5GiB,2024-03-08 07:40:13
100.59%,1010MiB / 5GiB,2024-03-08 07:40:20
99.64%,1012MiB / 5GiB,2024-03-08 07:40:27
102.43%,1014MiB / 5GiB,2024-03-08 07:40:34
99.50%,1015MiB / 5GiB,2024-03-08 07:40:41
102.72%,1017MiB / 5GiB,2024-03-08 07:40:48
99.80%,1018MiB / 5GiB,2024-03-08 07:40:55
98.69%,1020MiB / 5GiB,2024-03-08 07:41:02
98.86%,1022MiB / 5GiB,2024-03-08 07:41:09
98.95%,1023MiB / 5GiB,2024-03-08 07:41:16
100.61%,1GiB / 5GiB,2024-03-08 07:41:23
101.82%,1.002GiB / 5GiB,2024-03-08 07:41:30
99.52%,1.003GiB / 5GiB,2024-03-08 07:41:37
100.32%,1.005GiB / 5GiB,2024-03-08 07:41:44
99.49%,1.007GiB / 5GiB,2024-03-08 07:41:52
100.56%,1.007GiB / 5GiB,2024-03-08 07:41:59
100.67%,1.009GiB / 5GiB,2024-03-08 07:42:06
99.65%,1.01GiB / 5GiB,2024-03-08 07:42:13
100.59%,1.012GiB / 5GiB,2024-03-08 07:42:20
98.60%,1.013GiB / 5GiB,2024-03-08 07:42:27
99.48%,1.014GiB / 5GiB,2024-03-08 07:42:34
100.84%,1.016GiB / 5GiB,2024-03-08 07:42:41
99.67%,1.017GiB / 5GiB,2024-03-08 07:42:48
101.04%,1.019GiB / 5GiB,2024-03-08 07:42:55
100.40%,1.02GiB / 5GiB,2024-03-08 07:43:02
99.54%,1.021GiB / 5GiB,2024-03-08 07:43:09
101.01%,1.023GiB / 5GiB,2024-03-08 07:43:16
99.82%,1.024GiB / 5GiB,2024-03-08 07:43:23
101.42%,1.026GiB / 5GiB,2024-03-08 07:43:30
99.13%,1.027GiB / 5GiB,2024-03-08 07:43:37
102.33%,1.029GiB / 5GiB,2024-03-08 07:43:44
101.08%,1.03GiB / 5GiB,2024-03-08 07:43:52
99.45%,1.031GiB / 5GiB,2024-03-08 07:43:59
100.73%,1.033GiB / 5GiB,2024-03-08 07:44:06
99.25%,1.034GiB / 5GiB,2024-03-08 07:44:13
100.27%,1.035GiB / 5GiB,2024-03-08 07:44:20
102.15%,1.037GiB / 5GiB,2024-03-08 07:44:27
99.18%,1.038GiB / 5GiB,2024-03-08 07:44:34
101.01%,1.04GiB / 5GiB,2024-03-08 07:44:41
98.73%,1.041GiB / 5GiB,2024-03-08 07:44:48
99.46%,1.042GiB / 5GiB,2024-03-08 07:44:55
100.62%,1.043GiB / 5GiB,2024-03-08 07:45:02
98.66%,1.045GiB / 5GiB,2024-03-08 07:45:09
100.19%,1.046GiB / 5GiB,2024-03-08 07:45:16
100.08%,1.047GiB / 5GiB,2024-03-08 07:45:23
99.34%,1.048GiB / 5GiB,2024-03-08 07:45:30
99.17%,1.049GiB / 5GiB,2024-03-08 07:45:37
99.11%,1.05GiB / 5GiB,2024-03-08 07:45:44
101.20%,1.052GiB / 5GiB,2024-03-08 07:45:52
98.89%,1.053GiB / 5GiB,2024-03-08 07:45:59
100.48%,1.054GiB / 5GiB,2024-03-08 07:46:06
100.89%,1.055GiB / 5GiB,2024-03-08 07:46:13
98.79%,1.056GiB / 5GiB,2024-03-08 07:46:20
99.15%,1.057GiB / 5GiB,2024-03-08 07:46:27
99.15%,1.058GiB / 5GiB,2024-03-08 07:46:34
98.73%,1.06GiB / 5GiB,2024-03-08 07:46:41
101.27%,1.061GiB / 5GiB,2024-03-08 07:46:48
98.96%,1.062GiB / 5GiB,2024-03-08 07:46:55
100.71%,1.064GiB / 5GiB,2024-03-08 07:47:02
98.65%,948.5MiB / 5GiB,2024-03-08 07:47:09
79.47%,1.001GiB / 5GiB,2024-03-08 07:47:16
82.20%,855MiB / 5GiB,2024-03-08 07:47:23
75.34%,854.8MiB / 5GiB,2024-03-08 07:47:30
77.75%,855.1MiB / 5GiB,2024-03-08 07:47:37
79.25%,854.8MiB / 5GiB,2024-03-08 07:47:44
82.03%,855MiB / 5GiB,2024-03-08 07:47:52
78.73%,854.8MiB / 5GiB,2024-03-08 07:47:59
76.26%,854.7MiB / 5GiB,2024-03-08 07:48:06
78.90%,855MiB / 5GiB,2024-03-08 07:48:13
75.94%,855.8MiB / 5GiB,2024-03-08 07:48:20
76.99%,855.8MiB / 5GiB,2024-03-08 07:48:27
75.52%,855.9MiB / 5GiB,2024-03-08 07:48:34
75.97%,855.7MiB / 5GiB,2024-03-08 07:48:41
74.27%,856MiB / 5GiB,2024-03-08 07:48:48
77.97%,856MiB / 5GiB,2024-03-08 07:48:55
75.53%,855.8MiB / 5GiB,2024-03-08 07:49:02
78.33%,855.6MiB / 5GiB,2024-03-08 07:49:09
0.10%,415.1MiB / 5GiB,2024-03-08 07:49:16
0.09%,392.2MiB / 5GiB,2024-03-08 07:49:23
0.02%,392.2MiB / 5GiB,2024-03-08 07:49:30
0.03%,392.2MiB / 5GiB,2024-03-08 07:49:37
0.03%,392.2MiB / 5GiB,2024-03-08 07:49:45
0.05%,392.2MiB / 5GiB,2024-03-08 07:49:52
0.03%,392.2MiB / 5GiB,2024-03-08 07:49:59
0.04%,392.2MiB / 5GiB,2024-03-08 07:50:06
0.08%,392.2MiB / 5GiB,2024-03-08 07:50:13
0.02%,392.2MiB / 5GiB,2024-03-08 07:50:20
0.03%,392.2MiB / 5GiB,2024-03-08 07:50:27
28.80%,488.1MiB / 5GiB,2024-03-08 07:50:34
102.69%,608.5MiB / 5GiB,2024-03-08 07:50:42
97.44%,614.9MiB / 5GiB,2024-03-08 07:50:49
96.49%,656.5MiB / 5GiB,2024-03-08 07:50:56
93.62%,686.9MiB / 5GiB,2024-03-08 07:51:03
100.25%,880.1MiB / 5GiB,2024-03-08 07:51:10
104.11%,938.8MiB / 5GiB,2024-03-08 07:51:17
96.40%,985.3MiB / 5GiB,2024-03-08 07:51:24
97.35%,1007MiB / 5GiB,2024-03-08 07:51:31
100.01%,1010MiB / 5GiB,2024-03-08 07:51:38
102.34%,1.018GiB / 5GiB,2024-03-08 07:51:45
99.14%,1.025GiB / 5GiB,2024-03-08 07:51:52
100.90%,989.1MiB / 5GiB,2024-03-08 07:51:59
99.74%,991.1MiB / 5GiB,2024-03-08 07:52:06
100.39%,992.8MiB / 5GiB,2024-03-08 07:52:13
99.15%,994.4MiB / 5GiB,2024-03-08 07:52:20
99.63%,996.1MiB / 5GiB,2024-03-08 07:52:27
99.98%,997.8MiB / 5GiB,2024-03-08 07:52:35
99.96%,999.4MiB / 5GiB,2024-03-08 07:52:42
99.89%,995.3MiB / 5GiB,2024-03-08 07:52:49
99.32%,996.9MiB / 5GiB,2024-03-08 07:52:56
99.70%,998.6MiB / 5GiB,2024-03-08 07:53:03
98.93%,1000MiB / 5GiB,2024-03-08 07:53:10
99.37%,1002MiB / 5GiB,2024-03-08 07:53:17
98.95%,1003MiB / 5GiB,2024-03-08 07:53:24
101.29%,1005MiB / 5GiB,2024-03-08 07:53:31
99.31%,1007MiB / 5GiB,2024-03-08 07:53:38
99.75%,1008MiB / 5GiB,2024-03-08 07:53:45
99.63%,1010MiB / 5GiB,2024-03-08 07:53:52
101.06%,1011MiB / 5GiB,2024-03-08 07:53:59
99.18%,1013MiB / 5GiB,2024-03-08 07:54:06
101.17%,1014MiB / 5GiB,2024-03-08 07:54:13
99.42%,1016MiB / 5GiB,2024-03-08 07:54:20
101.21%,1017MiB / 5GiB,2024-03-08 07:54:27
99.76%,1019MiB / 5GiB,2024-03-08 07:54:34
99.96%,1020MiB / 5GiB,2024-03-08 07:54:41
100.33%,1022MiB / 5GiB,2024-03-08 07:54:49
100.74%,1023MiB / 5GiB,2024-03-08 07:54:56
99.45%,1GiB / 5GiB,2024-03-08 07:55:03
100.43%,1.002GiB / 5GiB,2024-03-08 07:55:10
99.47%,1.003GiB / 5GiB,2024-03-08 07:55:17
100.61%,1.005GiB / 5GiB,2024-03-08 07:55:24
100.12%,1.006GiB / 5GiB,2024-03-08 07:55:31
100.46%,1.007GiB / 5GiB,2024-03-08 07:55:38
100.14%,1.009GiB / 5GiB,2024-03-08 07:55:45
99.70%,1.01GiB / 5GiB,2024-03-08 07:55:52
100.47%,1.011GiB / 5GiB,2024-03-08 07:55:59
98.92%,1.013GiB / 5GiB,2024-03-08 07:56:06
101.26%,1.014GiB / 5GiB,2024-03-08 07:56:13
99.98%,1.015GiB / 5GiB,2024-03-08 07:56:20
100.42%,1.016GiB / 5GiB,2024-03-08 07:56:27
99.24%,1.018GiB / 5GiB,2024-03-08 07:56:34
100.62%,1.019GiB / 5GiB,2024-03-08 07:56:41
99.43%,1.02GiB / 5GiB,2024-03-08 07:56:48
100.32%,1.022GiB / 5GiB,2024-03-08 07:56:55
98.98%,1.023GiB / 5GiB,2024-03-08 07:57:02
99.95%,1.024GiB / 5GiB,2024-03-08 07:57:10
99.29%,1.025GiB / 5GiB,2024-03-08 07:57:17
101.72%,1.026GiB / 5GiB,2024-03-08 07:57:24
99.55%,1.028GiB / 5GiB,2024-03-08 07:57:31
100.71%,1.029GiB / 5GiB,2024-03-08 07:57:38
99.28%,1.03GiB / 5GiB,2024-03-08 07:57:45
98.55%,1.031GiB / 5GiB,2024-03-08 07:57:52
101.20%,1.032GiB / 5GiB,2024-03-08 07:57:59
99.53%,1.033GiB / 5GiB,2024-03-08 07:58:06
102.15%,1.035GiB / 5GiB,2024-03-08 07:58:13
99.58%,1.036GiB / 5GiB,2024-03-08 07:58:20
98.66%,1.037GiB / 5GiB,2024-03-08 07:58:27
99.19%,1.038GiB / 5GiB,2024-03-08 07:58:34
99.93%,1.039GiB / 5GiB,2024-03-08 07:58:41
100.43%,1.057GiB / 5GiB,2024-03-08 07:58:48
99.57%,1.062GiB / 5GiB,2024-03-08 07:58:55
98.42%,1.067GiB / 5GiB,2024-03-08 07:59:02
99.08%,1.071GiB / 5GiB,2024-03-08 07:59:10
100.71%,1.074GiB / 5GiB,2024-03-08 07:59:17
98.99%,1.077GiB / 5GiB,2024-03-08 07:59:24
100.73%,1.08GiB / 5GiB,2024-03-08 07:59:31
98.82%,1.082GiB / 5GiB,2024-03-08 07:59:38
99.26%,1.084GiB / 5GiB,2024-03-08 07:59:45
100.49%,1.086GiB / 5GiB,2024-03-08 07:59:52
99.35%,1.088GiB / 5GiB,2024-03-08 07:59:59
99.00%,1.09GiB / 5GiB,2024-03-08 08:00:06
102.61%,1.092GiB / 5GiB,2024-03-08 08:00:13
99.87%,1.094GiB / 5GiB,2024-03-08 08:00:20
99.61%,1.096GiB / 5GiB,2024-03-08 08:00:27
100.54%,1.097GiB / 5GiB,2024-03-08 08:00:34
99.20%,1.099GiB / 5GiB,2024-03-08 08:00:41
101.88%,1.101GiB / 5GiB,2024-03-08 08:00:48
100.55%,1.103GiB / 5GiB,2024-03-08 08:00:57
98.59%,1.104GiB / 5GiB,2024-03-08 08:01:04
99.89%,1.106GiB / 5GiB,2024-03-08 08:01:11
99.76%,1.108GiB / 5GiB,2024-03-08 08:01:18
99.52%,1.109GiB / 5GiB,2024-03-08 08:01:25
99.62%,1.111GiB / 5GiB,2024-03-08 08:01:32
98.40%,1.112GiB / 5GiB,2024-03-08 08:01:39
98.28%,1.114GiB / 5GiB,2024-03-08 08:01:46
101.86%,1.115GiB / 5GiB,2024-03-08 08:01:53
99.26%,1.117GiB / 5GiB,2024-03-08 08:02:00
100.20%,1.118GiB / 5GiB,2024-03-08 08:02:07
99.92%,1.12GiB / 5GiB,2024-03-08 08:02:14
99.59%,1.121GiB / 5GiB,2024-03-08 08:02:21
101.71%,1.123GiB / 5GiB,2024-03-08 08:02:28
99.21%,1.124GiB / 5GiB,2024-03-08 08:02:35
100.01%,1.126GiB / 5GiB,2024-03-08 08:02:43
99.40%,1.127GiB / 5GiB,2024-03-08 08:02:50
99.38%,1.127GiB / 5GiB,2024-03-08 08:02:57
102.09%,1.128GiB / 5GiB,2024-03-08 08:03:04
98.62%,1.129GiB / 5GiB,2024-03-08 08:03:11
101.22%,1.131GiB / 5GiB,2024-03-08 08:03:18
100.76%,1.132GiB / 5GiB,2024-03-08 08:03:25
99.10%,1.133GiB / 5GiB,2024-03-08 08:03:32
99.53%,1.135GiB / 5GiB,2024-03-08 08:03:39
99.52%,1.136GiB / 5GiB,2024-03-08 08:03:46
100.24%,1.138GiB / 5GiB,2024-03-08 08:03:53
100.75%,1.139GiB / 5GiB,2024-03-08 08:04:00
98.81%,1.14GiB / 5GiB,2024-03-08 08:04:07
98.66%,1.141GiB / 5GiB,2024-03-08 08:04:14
99.34%,1.142GiB / 5GiB,2024-03-08 08:04:21
98.96%,1.144GiB / 5GiB,2024-03-08 08:04:28
101.46%,1.145GiB / 5GiB,2024-03-08 08:04:35
99.23%,1.146GiB / 5GiB,2024-03-08 08:04:43
101.98%,1.148GiB / 5GiB,2024-03-08 08:04:50
99.46%,1.149GiB / 5GiB,2024-03-08 08:04:57
99.97%,1.151GiB / 5GiB,2024-03-08 08:05:04
100.75%,1.152GiB / 5GiB,2024-03-08 08:05:11
98.68%,1.153GiB / 5GiB,2024-03-08 08:05:18
101.70%,1.154GiB / 5GiB,2024-03-08 08:05:25
102.82%,1.121GiB / 5GiB,2024-03-08 08:05:32
98.98%,1.122GiB / 5GiB,2024-03-08 08:05:39
100.35%,1.123GiB / 5GiB,2024-03-08 08:05:46
100.09%,1.125GiB / 5GiB,2024-03-08 08:05:53
98.87%,1.126GiB / 5GiB,2024-03-08 08:06:00
101.04%,1.127GiB / 5GiB,2024-03-08 08:06:07
99.20%,1.129GiB / 5GiB,2024-03-08 08:06:14
98.74%,1.13GiB / 5GiB,2024-03-08 08:06:21
102.02%,1.131GiB / 5GiB,2024-03-08 08:06:28
99.06%,1.133GiB / 5GiB,2024-03-08 08:06:36
102.20%,1.134GiB / 5GiB,2024-03-08 08:06:43
98.56%,1.135GiB / 5GiB,2024-03-08 08:06:50
99.82%,1.136GiB / 5GiB,2024-03-08 08:06:57
99.32%,1.137GiB / 5GiB,2024-03-08 08:07:04
99.71%,1.139GiB / 5GiB,2024-03-08 08:07:11
100.53%,1.14GiB / 5GiB,2024-03-08 08:07:18
99.40%,1.141GiB / 5GiB,2024-03-08 08:07:25
101.46%,1.142GiB / 5GiB,2024-03-08 08:07:32
99.26%,1.143GiB / 5GiB,2024-03-08 08:07:39
98.41%,1.144GiB / 5GiB,2024-03-08 08:07:46
98.81%,1.146GiB / 5GiB,2024-03-08 08:07:53
99.48%,1.146GiB / 5GiB,2024-03-08 08:08:00
99.49%,1.148GiB / 5GiB,2024-03-08 08:08:07
101.43%,1.149GiB / 5GiB,2024-03-08 08:08:14
99.27%,1.15GiB / 5GiB,2024-03-08 08:08:21
102.12%,1.151GiB / 5GiB,2024-03-08 08:08:29
99.50%,1.152GiB / 5GiB,2024-03-08 08:08:36
100.50%,1.154GiB / 5GiB,2024-03-08 08:08:43
99.04%,1.155GiB / 5GiB,2024-03-08 08:08:50
98.45%,1.156GiB / 5GiB,2024-03-08 08:08:57
100.47%,1.157GiB / 5GiB,2024-03-08 08:09:04
99.35%,1.158GiB / 5GiB,2024-03-08 08:09:11
99.49%,1.196GiB / 5GiB,2024-03-08 08:09:18
93.59%,1.054GiB / 5GiB,2024-03-08 08:09:25
91.66%,943.5MiB / 5GiB,2024-03-08 08:09:32
92.42%,943.5MiB / 5GiB,2024-03-08 08:09:39
91.79%,943.5MiB / 5GiB,2024-03-08 08:09:46
90.93%,943.6MiB / 5GiB,2024-03-08 08:09:53
92.68%,943.6MiB / 5GiB,2024-03-08 08:10:00
92.03%,944MiB / 5GiB,2024-03-08 08:10:07
91.95%,943.5MiB / 5GiB,2024-03-08 08:10:14
92.65%,943.3MiB / 5GiB,2024-03-08 08:10:21
92.95%,943.5MiB / 5GiB,2024-03-08 08:10:28
92.83%,943.7MiB / 5GiB,2024-03-08 08:10:36
92.03%,943.5MiB / 5GiB,2024-03-08 08:10:43
92.50%,943.5MiB / 5GiB,2024-03-08 08:10:50
93.16%,943.5MiB / 5GiB,2024-03-08 08:10:57
91.10%,943.8MiB / 5GiB,2024-03-08 08:11:04
91.46%,943.9MiB / 5GiB,2024-03-08 08:11:11
92.79%,943.7MiB / 5GiB,2024-03-08 08:11:18
91.98%,943.7MiB / 5GiB,2024-03-08 08:11:25
92.72%,943.7MiB / 5GiB,2024-03-08 08:11:32
90.63%,943.7MiB / 5GiB,2024-03-08 08:11:39
91.06%,943.6MiB / 5GiB,2024-03-08 08:11:46
91.93%,944MiB / 5GiB,2024-03-08 08:11:53
91.45%,943.8MiB / 5GiB,2024-03-08 08:12:00
91.92%,944MiB / 5GiB,2024-03-08 08:12:07
92.46%,943.6MiB / 5GiB,2024-03-08 08:12:14
91.86%,943.4MiB / 5GiB,2024-03-08 08:12:21
90.78%,944.1MiB / 5GiB,2024-03-08 08:12:28
92.84%,943.8MiB / 5GiB,2024-03-08 08:12:35
92.46%,943.6MiB / 5GiB,2024-03-08 08:12:42
90.97%,943.7MiB / 5GiB,2024-03-08 08:12:50
91.66%,943.6MiB / 5GiB,2024-03-08 08:12:57
91.49%,944MiB / 5GiB,2024-03-08 08:13:04
90.94%,943.5MiB / 5GiB,2024-03-08 08:13:11
91.76%,943.8MiB / 5GiB,2024-03-08 08:13:18
92.58%,943.9MiB / 5GiB,2024-03-08 08:13:25
86.43%,944.2MiB / 5GiB,2024-03-08 08:13:32
87.63%,944.4MiB / 5GiB,2024-03-08 08:13:39
88.06%,944.2MiB / 5GiB,2024-03-08 08:13:46
88.40%,944.6MiB / 5GiB,2024-03-08 08:13:53
87.53%,944.8MiB / 5GiB,2024-03-08 08:14:00
86.62%,944.4MiB / 5GiB,2024-03-08 08:14:07
86.56%,944.6MiB / 5GiB,2024-03-08 08:14:14
87.71%,944.2MiB / 5GiB,2024-03-08 08:14:21
86.45%,944.8MiB / 5GiB,2024-03-08 08:14:28
87.71%,944.4MiB / 5GiB,2024-03-08 08:14:35
87.30%,944.4MiB / 5GiB,2024-03-08 08:14:42
87.37%,944.4MiB / 5GiB,2024-03-08 08:14:49
85.00%,944.4MiB / 5GiB,2024-03-08 08:14:56
86.59%,944.5MiB / 5GiB,2024-03-08 08:15:04
88.73%,944.2MiB / 5GiB,2024-03-08 08:15:11
87.41%,944.1MiB / 5GiB,2024-03-08 08:15:18
89.33%,932.2MiB / 5GiB,2024-03-08 08:15:25
